price,sqm,rooms,age,balcony,lift,parking
2290000,147,3.5,6,true,true,true
1270000,159,5.5,5,true,true,false
770000,57,2.5,0,true,true,false
720000,174,4.5,26,false,true,false
1290000,380,8.5,75,true,true,true
650000,122,4.5,10,true,true,false
472000,70,3.5,14,true,false,false
300000,90,3.5,1,true,false,true
890000,140,5.5,14,true,true,true
465000,107,5.5,44,false,true,false
750000,197,6.5,21,true,false,true
785000,132,4.5,9,true,true,false
680000,97,4.0,26,false,false,false
384000,68,3.0,47,true,true,false
920000,101,3.5,3,false,true,false
850000,66,2.5,2,false,false,false
1790000,131,4.5,2,false,false,false
2090000,169,5.5,5,true,true,true
1620000,133,4.5,1,false,true,false
810000,72,3.0,14,false,false,false
1020000,75,3.5,31,true,true,false
1450000,109,3.5,5,true,true,false
515000,106,4.5,2,true,true,true
860000,164,5.5,45,true,true,false
400000,60,2.5,15,true,true,false
545000,117,4.5,26,true,true,false
465000,107,5.5,44,false,true,false
695000,91,3.5,331,true,false,true
395000,79,2.5,80,true,false,true
4800000,265,5.5,1,true,true,true
885000,113,4.5,1,true,true,true
699000,135,3.5,1,true,true,true
735000,140,4.5,1,true,true,true
1030000,145,5.5,1,true,true,true
400000,60,2.5,15,true,true,false
780000,73,3.5,9,true,true,false
1390000,149,5.5,14,true,true,true
1440000,109,3.5,49,true,true,false
420000,84,3.5,44,true,true,false
350000,75,3.5,45,true,false,true
1990000,140,3.5,11,false,false,false
595000,98,3.5,2,true,true,true
695000,179,6.5,13,true,false,false
600000,68,2.5,1,true,true,false
1195000,197,6.5,13,true,true,false
1770000,175,5.5,0,true,true,false
775000,102,4.5,6,true,false,false
920000,95,3.5,2,true,true,false
1740000,139,3.5,3,true,true,true
315000,36,1.5,44,false,false,false
315000,36,1.5,44,false,false,false
1190000,139,4.5,16,true,false,true
465000,91,5.5,51,false,true,false
930000,133,4.5,3,false,false,false
1080000,141,5.5,7,true,true,false
415000,90,2.5,43,false,false,false
680000,124,4.5,1,true,false,false
800000,125,4.5,43,true,true,false
698000,100,3.5,3,false,false,false
495000,94,3.5,1,true,true,true
995000,98,3.5,22,true,true,true
415000,90,2.5,43,false,false,false
350000,75,3.5,29,false,false,false
1100000,185,4.5,26,false,true,false
400000,60,2.5,15,true,true,false
595000,68,3.5,40,true,true,true
580000,87,2.5,2,true,true,false
650000,102,3.5,3,false,false,false
670000,67,2.5,2,true,true,true
545000,108,3.5,1,false,false,true
590000,72,2.5,28,true,true,true
590000,143,4.5,34,false,false,true
460000,110,4.5,11,true,true,false
610000,108,4.5,1,true,true,true
480000,54,2.5,39,false,false,false
560000,125,4.5,24,true,true,false
658000,137,4.5,2,false,false,true
658000,137,4.5,2,false,false,true
880000,95,4.5,33,false,false,false
710000,80,3.5,23,false,false,false
680000,110,3.0,106,false,false,false
2040000,174,5.5,2,false,true,false
630000,104,3.5,1,true,true,false
515000,91,3.0,8,false,false,false
580000,87,2.5,2,true,true,false
450000,50,2.5,39,false,false,false
240000,38,2.0,218,true,false,false
690000,155,5.0,11,true,false,true
760000,66,2.5,2,false,false,false
1590000,131,4.5,2,false,false,false
416000,85,3.5,2,true,true,true
545000,108,3.5,1,false,false,true
699000,119,4.5,14,true,true,true
980000,163,4.5,1,false,false,false
690000,77,3.5,0,true,true,true
570000,102,3.5,1,true,true,true
725000,159,4.5,1,true,true,true
1300000,90,4.0,36,true,true,false
690000,155,5.0,11,true,false,true
1115000,127,3.5,0,true,true,false
1265000,134,3.5,0,true,true,false
1325000,135,3.5,0,true,true,false
1740000,171,4.5,0,true,true,false
580000,87,2.5,2,true,true,false
1490000,275,3.5,6,true,true,false
835000,113,3.5,7,false,true,false
1150000,112,4.5,20,true,true,true
780000,130,5.5,0,true,true,false
510000,85,3.5,0,true,true,false
790000,115,3.5,47,true,true,false
1225000,170,6.0,28,true,true,true
465000,115,4.5,43,true,false,false
1775000,148,5.5,1,true,true,false
819000,110,3.5,0,true,true,false
1380000,184,6.5,40,true,false,false
829000,103,3.5,0,true,true,false
915000,140,4.5,16,true,true,false
1250000,126,4.5,2,false,true,false
735000,98,3.5,0,false,true,false
720000,124,4.5,0,true,false,true
998000,132,3.5,-1,true,true,false
599000,117,3.5,27,false,true,false
889000,108,3.5,0,true,true,false
190000,96,3.5,98,false,false,false
599000,117,3.5,27,false,true,false
1205000,109,4.5,4,true,false,true
595000,98,3.5,2,true,true,true
835000,113,2.5,7,true,true,false
780000,74,2.5,4,true,true,false
1150000,89,3.5,27,false,false,false
395000,100,4.5,24,true,false,false
750000,105,4.5,52,true,true,false
395000,100,4.5,24,false,false,false
835000,113,3.5,7,false,true,false
830000,145,3.5,1,false,false,true
950000,132,5.5,1,false,false,true
1850000,185,6.5,16,true,true,false
995000,70,1.5,1,true,true,true
1205000,109,4.5,4,false,false,false
780000,120,4.5,20,true,true,false
650000,118,4.5,1,true,true,false
1280000,128,4.5,15,true,false,false
543000,106,3.5,1,true,true,true
460000,145,5.5,22,true,false,true
360000,81,2.5,24,true,true,true
540000,86,3.5,1,true,true,true
860000,130,4.5,14,true,true,false
678000,139,4.5,7,true,true,true
480000,81,2.5,2,true,true,false
790000,110,3.5,47,true,true,false
685000,107,3.5,2,false,true,false
895000,122,5.5,3,true,false,false
917000,128,4.5,5,true,true,true
1220000,120,3.5,14,true,true,true
2200000,115,4.5,3,true,true,false
1450000,125,3.5,22,true,true,false
650000,128,4.5,14,true,true,true
830000,145,3.5,1,false,false,true
475000,63,3.0,49,false,false,false
1950000,195,6.0,34,true,true,false
640000,80,3.0,7,true,true,true
460000,100,4.5,34,true,true,false
254000,62,3.0,37,true,true,false
238000,63,3.0,37,true,true,false
189000,48,2.0,37,true,true,false
114000,33,1.0,37,true,true,false
303000,70,2.0,37,true,true,false
1450000,125,3.5,22,true,true,false
747000,139,4.5,4,true,true,false
678000,139,4.5,7,true,true,true
785000,109,4.5,0,true,false,true
357500,65,2.5,0,false,true,false
1220000,121,3.5,3,true,true,true
1100000,152,4.5,8,true,true,true
695000,103,4.5,19,true,true,false
465000,83,3.5,30,false,false,false
398000,68,3.0,54,false,false,false
2850000,190,5.5,15,false,false,false
295000,55,3.0,42,true,true,false
670000,90,4.5,66,false,false,false
1845000,192,5.5,5,true,true,true
790000,115,3.5,47,true,true,false
1220000,120,3.5,14,true,true,true
975000,109,3.5,1,true,true,true
2200000,115,4.5,3,true,true,false
890000,138,4.5,12,true,true,true
1215000,116,4.5,2,true,true,false
215000,72,3.5,42,false,false,false
430000,66,2.5,19,false,false,false
1900000,122,4.5,45,true,true,false
750000,197,6.5,21,true,false,true
660000,118,3.5,39,false,false,false
515000,117,4.5,2,false,false,false
850000,144,4.5,2,false,false,false
585000,125,4.5,8,false,false,false
395000,83,3.5,44,true,true,true
445000,94,4.5,44,true,true,true
740000,110,4.5,40,false,false,false
940000,95,3.0,4,false,true,false
215000,38,1.0,47,false,false,false
399000,66,2.5,46,false,true,false
1205000,140,5.5,9,true,true,false
245000,40,2.5,30,true,false,false
1290000,114,3.5,5,true,true,false
1890000,154,4.5,5,true,true,false
1160000,123,4.5,5,true,true,false
1380000,123,4.5,5,true,true,false
1950000,162,4.5,5,true,true,false
475000,63,3.0,49,false,false,false
1190000,105,4.5,14,true,false,false
380000,37,1.0,36,true,false,false
330000,50,2.5,27,false,false,false
465000,83,3.5,30,false,false,false
595000,81,3.5,44,true,true,false
880000,95,4.5,33,false,false,false
2850000,190,5.5,15,false,false,false
1490000,130,4.5,12,false,true,false
2090000,169,5.5,5,true,true,true
515000,91,3.0,8,false,false,false
1790000,131,4.5,2,false,false,false
1950000,110,4.0,16,false,false,false
2825000,120,2.5,5,false,false,false
375000,100,4.5,35,false,false,false
350000,75,3.5,29,false,false,false
850000,135,3.5,5,true,false,false
1720000,139,4.5,3,false,true,false
800000,125,4.5,43,true,true,false
850000,66,2.5,2,false,false,false
1590000,131,4.5,2,false,false,false
920000,101,3.5,3,false,true,false
1020000,75,3.5,31,true,true,false
1450000,109,3.5,5,true,true,false
810000,72,3.0,14,false,false,false
345000,70,3.0,113,false,false,false
430000,113,3.0,27,false,false,false
547000,108,3.5,2,false,false,false
678000,139,4.5,7,true,true,true
1300000,142,4.5,20,true,false,false
900000,153,5.5,10,true,true,false
1450000,125,3.5,22,true,true,false
1390000,131,4.5,2,true,true,true
2040000,174,5.5,2,false,true,false
670000,67,2.5,2,true,true,true
480000,54,2.5,39,false,false,false
445000,57,2.0,30,false,false,false
670000,80,3.5,23,false,false,false
815000,110,4.5,47,true,false,false
595000,111,4.5,0,false,false,false
840000,110,4.5,5,true,true,false
1220000,120,3.5,14,true,true,true
690000,83,3.5,16,true,true,false
670000,107,4.5,31,true,false,false
980000,176,6.5,48,true,true,true
950000,132,5.5,1,false,false,true
760000,66,2.5,2,false,false,false
580000,60,2.0,14,false,false,false
395000,83,3.5,44,true,true,true
445000,94,4.5,44,true,true,true
398000,68,3.0,54,false,false,false
830000,190,6.5,25,false,false,false
670000,90,4.5,66,true,false,false
215000,72,3.5,42,false,false,false
650000,120,5.5,46,true,true,true
1450000,125,3.5,22,true,true,false
790000,115,3.5,47,true,true,false
1520000,150,5.5,-1,true,false,false
990000,93,3.5,45,true,true,false
490000,97,3.5,12,true,true,true
1390000,110,4.5,92,true,false,false
740000,110,4.5,40,false,false,false
2200000,115,4.5,3,true,true,false
345000,81,3.5,25,true,true,false
650000,150,5.5,25,true,true,true
935000,133,4.5,15,true,true,false
950000,115,4.5,1,true,true,false
215000,38,1.0,47,false,false,false
399000,66,2.5,46,false,true,false
1205000,140,5.5,9,true,true,false
245000,40,2.5,30,true,false,false
1290000,114,3.5,5,true,true,false
1890000,154,4.5,5,true,true,false
1160000,123,4.5,5,true,true,false
1380000,123,4.5,5,true,true,false
1950000,162,4.5,5,true,true,false
480000,81,2.5,2,true,true,false
850000,95,3.5,43,false,false,false
1790000,133,4.5,6,false,false,false
685000,107,3.5,2,false,true,false
238000,63,3.0,37,true,true,false
114000,33,1.0,37,true,true,false
254000,62,3.0,37,true,true,false
189000,48,2.0,37,true,true,false
303000,70,2.0,37,true,true,false
1190000,105,4.5,14,true,false,false
380000,37,1.0,36,true,false,false
330000,50,2.5,27,false,false,false
580000,73,2.5,2,false,false,false
825000,110,4.5,2,false,false,false
475000,63,3.0,49,false,false,false
499000,61,3.5,28,true,true,false
540000,101,3.5,1,true,true,true
1220000,120,3.5,14,true,true,true
198000,65,2.0,42,true,false,true
990000,132,4.5,12,true,true,true
626000,113,3.5,2,true,true,true
770000,135,4.5,2,true,true,true
600000,108,4.5,32,true,true,true
1300000,130,4.5,6,true,true,true
880000,120,3.5,10,true,true,true
910000,109,4.5,-1,true,true,false
1055000,117,4.5,0,true,true,false
1690000,144,3.5,7,false,true,false
1450000,125,3.5,22,true,true,false
55000,14,1.0,38,false,true,false
534000,101,3.5,2,false,false,false
530000,100,4.5,72,false,false,false
940000,95,3.0,4,false,true,false
430000,113,3.0,27,false,false,false
890000,160,4.5,5,false,false,false
660000,118,3.5,39,false,false,false
1490000,130,4.5,12,false,true,false
395000,89,4.0,59,false,false,false
804000,95,3.5,2,false,true,false
580000,207,7.5,14,true,true,true
740000,159,4.5,34,true,true,true
400000,80,3.5,72,false,false,false
669000,125,4.5,7,false,false,false
800000,125,4.5,43,true,true,false
850000,135,3.5,5,true,false,false
578000,113,3.5,2,false,false,false
2200000,115,4.5,3,true,true,false
465000,83,3.5,30,false,false,false
560000,74,2.5,84,false,false,false
585000,75,3.5,84,false,false,false
560000,74,2.5,84,false,false,false
890000,110,4.5,0,true,true,false
695000,103,4.5,19,true,true,false
1720000,139,4.5,3,false,true,false
295000,55,3.0,42,true,true,false
1390000,131,4.5,2,true,true,true
920000,110,4.5,0,true,true,false
1220000,120,3.5,14,true,true,true
790000,115,3.5,47,true,true,false
798000,154,5.5,16,false,false,false
745000,97,2.5,2,true,true,true
1165000,133,4.5,2,true,true,true
1155000,133,4.5,2,true,true,true
630000,128,4.5,14,true,true,true
395000,83,3.5,44,true,true,true
445000,94,4.5,44,true,true,true
380000,37,1.0,36,true,false,false
1160000,123,4.5,5,true,true,false
1380000,123,4.5,5,true,true,false
1950000,162,4.5,5,true,true,false
1190000,105,4.5,14,true,false,false
215000,38,1.0,47,false,false,false
399000,66,2.5,46,false,true,false
1205000,140,5.5,9,true,true,false
245000,40,2.5,30,true,false,false
1290000,114,3.5,5,true,true,false
1890000,154,4.5,5,true,true,false
370000,61,3.5,28,true,true,false
330000,50,2.5,27,false,false,false
430000,66,2.5,19,false,false,false
761000,130,4.5,1,true,true,true
1280000,137,4.0,3,false,true,false
698000,100,3.5,3,false,false,false
490000,186,4.5,386,false,false,false
640000,93,3.5,39,false,false,false
350000,75,3.5,29,false,false,false
670000,90,4.5,66,true,false,false
385000,50,2.0,44,false,false,false
515000,117,4.5,2,false,false,false
850000,144,4.5,2,false,false,false
445000,57,2.0,30,false,false,false
2825000,120,2.5,5,false,false,false
585000,125,4.5,4,true,true,true
585000,125,4.5,8,false,false,false
490000,52,2.5,33,false,false,false
670000,80,3.5,23,false,false,false
480000,54,2.5,39,false,false,false
345000,70,3.0,113,false,false,false
515000,91,3.0,8,false,false,false
930000,133,4.5,3,false,false,false
375000,100,4.5,35,false,false,false
815000,110,4.5,47,true,false,false
215000,72,3.5,42,false,false,false
650000,102,3.5,3,false,false,false
760000,66,2.5,2,false,false,false
725000,117,4.5,6,true,true,true
1450000,210,5.5,11,true,true,false
732000,138,4.5,4,true,false,true
2250000,172,4.5,3,true,false,false
635000,64,3.5,2,true,true,true
740000,79,3.5,2,true,true,true
630000,55,2.5,2,true,true,true
1300000,117,4.5,11,true,false,true
668000,139,4.5,7,true,true,true
357500,65,2.5,0,false,true,false
920000,101,3.5,3,false,true,false
1950000,110,4.0,16,false,false,false
670000,67,2.5,2,true,true,true
850000,66,2.5,2,false,false,false
1790000,131,4.5,2,false,false,false
2090000,169,5.5,5,true,true,true
810000,72,3.0,14,false,false,false
1020000,75,3.5,31,true,true,false
1450000,109,3.5,5,true,true,false
2040000,174,5.5,2,false,true,false
1850000,246,6.5,5,true,false,true
725000,117,4.5,6,true,true,true
1170000,177,4.5,1,true,true,true
840000,109,3.5,1,true,true,false
1290000,190,5.5,1,true,true,false
790000,109,3.5,1,true,true,false
895000,128,4.5,43,true,true,true
515000,127,4.5,6,true,true,true
1450000,125,3.5,22,true,true,false
1220000,120,3.5,14,true,true,true
70000,18,1.0,42,true,false,true
2200000,115,4.5,3,true,true,false
442000,120,3.5,3,true,false,true
490000,58,2.0,25,true,true,false
790000,174,4.5,2,true,true,true
880000,120,3.5,10,true,true,true
1220000,221,5.5,2,true,true,true
750000,197,6.5,21,true,false,true
860000,130,4.5,14,true,true,false
215000,72,3.5,42,false,false,false
830000,190,6.5,25,false,false,false
1250000,200,4.5,1,false,false,false
580000,60,2.0,14,false,false,false
550000,147,5.5,118,false,false,true
550000,147,5.5,118,false,false,true
2850000,190,5.5,15,false,false,false
460000,98,4.5,22,false,true,false
465000,83,3.5,30,false,false,false
760000,71,3.0,101,true,false,false
789000,135,4.5,2,true,true,true
626000,113,3.5,2,true,true,true
585000,125,4.5,4,true,true,true
1450000,125,3.5,22,true,true,false
697000,150,4.5,8,true,true,false
1630000,133,4.5,0,true,true,false
670000,100,3.5,2,true,true,true
380000,37,1.0,36,true,false,false
245000,40,2.5,30,true,false,false
1950000,162,4.5,5,true,true,false
480000,81,2.5,2,true,true,false
330000,50,2.5,27,false,false,false
238000,63,3.0,37,true,true,false
114000,33,1.0,37,true,true,false
189000,48,2.0,37,true,true,false
215000,38,1.0,47,false,false,false
1380000,123,4.5,5,true,true,false
585000,112,4.5,34,true,false,true
390000,64,3.5,43,false,false,false
1205000,140,5.5,9,true,true,false
1160000,123,4.5,5,true,true,false
1190000,105,4.5,14,true,false,false
399000,66,2.5,46,false,true,false
1290000,114,3.5,5,true,true,false
370000,61,3.5,28,true,true,false
1890000,154,4.5,5,true,true,false
1500000,165,5.5,93,true,true,false
254000,62,3.0,37,true,true,false
303000,70,2.0,37,true,true,false
1390000,131,4.5,2,true,true,true
1200000,132,4.5,12,true,true,false
1900000,122,4.5,45,true,true,false
1220000,120,3.5,14,true,true,true
760000,112,4.5,19,true,true,true
399000,97,3.5,45,true,false,false
499000,132,2.0,152,true,true,false
790000,130,4.5,7,true,true,true
583000,103,4.5,22,true,false,false
1100000,135,4.5,27,true,true,false
392000,42,2.5,0,true,true,true
803000,81,3.5,0,true,true,true
691000,65,3.5,0,true,true,true
1365000,111,4.5,0,true,true,true
1120000,96,3.5,0,true,true,true
2982000,218,5.5,0,true,true,true
348000,45,2.5,4,false,false,false
458000,72,3.5,4,false,false,false
650000,133,4.5,3,true,true,false
580000,207,7.5,14,true,true,true
547000,108,3.5,2,false,false,false
580000,73,2.5,2,false,false,false
860000,130,4.5,14,true,true,false
1720000,139,4.5,3,false,true,false
825000,110,4.5,2,false,false,false
395000,81,2.5,22,false,false,false
1590000,131,4.5,2,false,false,false
790000,110,3.5,47,true,true,false
1450000,125,3.5,22,true,true,false
669000,125,4.5,7,false,false,false
385000,89,4.0,59,false,false,false
745000,97,2.5,2,true,true,true
658000,110,3.5,2,false,false,false
534000,101,3.5,2,false,false,false
578000,113,3.5,2,false,false,false
890000,160,4.5,5,false,false,false
550000,110,5.5,46,true,false,false
990000,160,4.5,8,true,true,true
3400000,232,5.5,3,false,true,false
2200000,115,4.5,3,true,true,false
2850000,121,5.0,23,false,true,false
585000,125,4.5,4,true,true,true
620000,72,2.5,2,true,true,true
580000,110,4.5,22,true,true,false
715000,70,3.5,21,false,false,false
685000,107,3.5,2,false,true,false
1880000,171,4.5,5,false,false,false
1875000,134,4.5,12,true,true,true
1220000,120,3.5,14,true,true,true
415000,91,4.5,45,true,false,false
445000,94,4.5,44,true,true,true
1950000,162,4.5,5,true,true,false
860000,130,4.5,14,true,true,false
1205000,140,5.5,9,true,true,false
1380000,123,4.5,5,true,true,false
695000,103,4.5,19,true,true,false
399000,66,2.5,46,false,true,false
1290000,114,3.5,5,true,true,false
1160000,123,4.5,5,true,true,false
1180000,197,6.5,13,true,true,false
1190000,105,4.5,14,true,false,false
245000,40,2.5,30,true,false,false
215000,38,1.0,47,false,false,false
370000,61,3.5,28,true,true,false
380000,37,1.0,36,true,false,false
